614193807,12/31/2015,18:15:00,12/31/2015,18:20:00,12/31/2015,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,CHAIN STORE,NULL,NULL,1017940.0,214837.0,40.756298483,-73.878397328,"(40.756298483, -73.878397328)"
181849180,12/31/2015,18:15:00,12/31/2015,18:20:00,12/31/2015,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,115,INSIDE,PUBLIC BUILDING,NULL,NULL,1017940.0,214837.0,40.756298483,-73.878397328,"(40.756298483, -73.878397328)"
700342447,12/31/2015,18:15:00,12/31/2015,18:50:00,12/31/2015,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,NULL,NULL,998916.0,174675.0,40.646115231,-73.94715192,"(40.646115231, -73.94715192)"
310507933,12/31/2015,18:15:00,12/31/2015,18:20:00,12/31/2015,105,ROBBERY,384.0,"ROBBERY,POCKETBOOK/CARRIED BAG",COMPLETED,FELONY,N.Y. STATE POLICE,QUEENS,106,FRONT OF,PARKING LOT/GARAGE (PRIVATE),NULL,NULL,1031898.0,186190.0,40.677605279,-73.82821878,"(40.677605279, -73.82821878)"
719793647,12/31/2015,18:15:00,12/31/2015,18:20:00,12/31/2015,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. STATE POLICE,QUEENS,106,FRONT OF,PARKING LOT/GARAGE (PRIVATE),NULL,NULL,1031898.0,186190.0,40.677605279,-73.82821878,"(40.677605279, -73.82821878)"
550770757,12/31/2015,18:15:00,12/31/2015,18:20:00,12/31/2015,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. STATE POLICE,QUEENS,106,FRONT OF,PARKING LOT/GARAGE (PRIVATE),NULL,NULL,1031898.0,186190.0,40.677605279,-73.82821878,"(40.677605279, -73.82821878)"
578668567,12/31/2015,18:10:00,12/31/2015,18:30:00,12/31/2015,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,6,NULL,PARK/PLAYGROUND,NULL,NULL,984704.0,203839.0,40.726175874,-73.998363475,"(40.726175874, -73.998363475)"
197829530,12/31/2015,18:10:00,12/31/2015,18:15:00,12/31/2015,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,COMMERCIAL BUILDING,NULL,NULL,1012887.0,253829.0,40.863338448,-73.896469785,"(40.863338448, -73.896469785)"
166742167,12/31/2015,18:10:00,12/31/2015,18:25:00,12/31/2015,121,CRIMINAL MISCHIEF & RELATED OF,267.0,"MISCHIEF, CRIMINAL 3 & 2, OF M",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,61,FRONT OF,STREET,NULL,NULL,997211.0,161787.0,40.610743042,-73.953320702,"(40.610743042, -73.953320702)"
316843831,12/31/2015,18:10:00,12/31/2015,18:15:00,12/31/2015,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,FRONT OF,RESIDENCE - APT. HOUSE,NULL,NULL,1008349.0,186173.0,40.677654048,-73.913118648,"(40.677654048, -73.913118648)"
706671765,12/31/2015,18:08:00,NULL,NULL,12/31/2015,358,OFFENSES INVOLVING FRAUD,705.0,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,14,NULL,STREET,NULL,NULL,985764.0,213806.0,40.753532701,-73.994536892,"(40.753532701, -73.994536892)"
101826512,12/31/2015,18:05:00,12/31/2015,18:30:00,12/31/2015,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,52,INSIDE,CHAIN STORE,NULL,NULL,1009690.0,257590.0,40.873671035,-73.908013649,"(40.873671035, -73.908013649)"
833444128,12/31/2015,18:05:00,12/31/2015,18:10:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100,INSIDE,RESIDENCE-HOUSE,NULL,NULL,1035354.0,152907.0,40.586231405,-73.816011121,"(40.586231405, -73.816011121)"
304681047,12/31/2015,18:05:00,12/31/2015,18:10:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,113.0,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,100,INSIDE,RESIDENCE-HOUSE,NULL,NULL,1035354.0,152907.0,40.586231405,-73.816011121,"(40.586231405, -73.816011121)"
108207027,12/31/2015,18:00:00,12/31/2015,18:45:00,12/31/2015,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,34,INSIDE,DEPARTMENT STORE,NULL,NULL,1006007.0,253644.0,40.862850316,-73.921343712,"(40.862850316, -73.921343712)"
810006412,12/31/2015,18:00:00,12/31/2015,18:15:00,12/31/2015,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,45,INSIDE,DEPARTMENT STORE,NULL,NULL,1033597.0,255731.0,40.868467378,-73.821582846,"(40.868467378, -73.821582846)"
723628413,12/31/2015,18:00:00,NULL,NULL,12/31/2015,107,BURGLARY,223.0,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,43,INSIDE,RESIDENCE-HOUSE,NULL,NULL,1022330.0,240630.0,40.827075425,-73.862405403,"(40.827075425, -73.862405403)"
921247017,12/31/2015,16:30:00,NULL,NULL,12/31/2015,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,DRY CLEANER/LAUNDRY,NULL,NULL,1016183.0,186249.0,40.677837858,-73.884874827,"(40.677837858, -73.884874827)"
501987671,12/31/2015,18:00:00,12/31/2015,19:00:00,12/31/2015,109,GRAND LARCENY,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,45,INSIDE,DEPARTMENT STORE,NULL,NULL,1030990.0,255310.0,40.867326052,-73.831011607,"(40.867326052, -73.831011607)"
485621843,12/31/2015,18:00:00,12/31/2015,18:30:00,12/31/2015,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,STATEN ISLAND,120,INSIDE,RESIDENCE - APT. HOUSE,NULL,NULL,960317.0,169387.0,40.631580605,-74.086226199,"(40.631580605, -74.086226199)"
761735618,12/31/2015,17:57:00,12/31/2015,18:13:00,12/31/2015,348,VEHICLE AND TRAFFIC LAWS,916.0,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,NULL,STREET,NULL,NULL,986300.0,203099.0,40.724144528,-73.99260554,"(40.724144528, -73.99260554)"
818991369,12/31/2015,17:50:00,NULL,NULL,12/31/2015,109,GRAND LARCENY,409.0,"LARCENY,GRAND BY EXTORTION",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,103,FRONT OF,STREET,NULL,NULL,1042704.0,194521.0,40.700407139,-73.789188368,"(40.700407139, -73.789188368)"
185349892,12/31/2015,17:50:00,12/31/2015,18:00:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,INSIDE,RESIDENCE - APT. HOUSE,NULL,NULL,1013908.0,249734.0,40.852095535,-73.892796674,"(40.852095535, -73.892796674)"
656746158,12/31/2015,17:45:00,12/31/2015,18:05:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,NULL,NULL,997426.0,176496.0,40.651115823,-73.952517637,"(40.651115823, -73.952517637)"
615340215,12/31/2015,17:45:00,12/31/2015,18:05:00,12/31/2015,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,67,FRONT OF,STREET,NULL,NULL,997426.0,176496.0,40.651115823,-73.952517637,"(40.651115823, -73.952517637)"
215246144,12/31/2015,17:30:00,NULL,NULL,12/31/2015,109,GRAND LARCENY,406.0,"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,18,NULL,STREET,NULL,NULL,989780.0,218177.0,40.76552838,-73.980038144,"(40.76552838, -73.980038144)"
862232211,12/31/2015,17:30:00,12/31/2015,17:40:00,12/31/2015,117,DANGEROUS DRUGS,500.0,"CONTROLLED SUBSTANCE,POSSESS.",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,NULL,STREET,NULL,NULL,990037.0,224718.0,40.783481548,-73.979104742,"(40.783481548, -73.979104742)"
345139974,12/31/2015,17:30:00,NULL,NULL,12/31/2015,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,81,OPPOSITE OF,STREET,NULL,NULL,1006290.0,186730.0,40.679188252,-73.920540022,"(40.679188252, -73.920540022)"
717225669,12/31/2015,17:30:00,12/31/2015,17:35:00,12/31/2015,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,MANHATTAN,10,INSIDE,PARKING LOT/GARAGE (PRIVATE),NULL,NULL,985541.0,216329.0,40.76045773,-73.995341293,"(40.76045773, -73.995341293)"
198418384,12/31/2015,17:30:00,NULL,NULL,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESIDENCE - APT. HOUSE,NULL,NULL,1008384.0,179581.0,40.659560389,-73.913016063,"(40.659560389, -73.913016063)"
864181758,12/31/2015,17:30:00,12/31/2015,18:00:00,12/31/2015,109,GRAND LARCENY,410.0,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,14,INSIDE,SMALL MERCHANT,NULL,NULL,986713.0,213570.0,40.752884728,-73.991111704,"(40.752884728, -73.991111704)"
460538728,12/31/2015,17:30:00,12/31/2015,17:45:00,12/31/2015,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,101,INSIDE,RESIDENCE-HOUSE,NULL,NULL,1046025.0,156791.0,40.596824232,-73.777556839,"(40.596824232, -73.777556839)"
449957441,12/31/2015,17:30:00,12/31/2015,18:00:00,12/31/2015,348,VEHICLE AND TRAFFIC LAWS,916.0,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,114,NULL,STREET,NULL,NULL,1007902.0,224295.0,40.782290775,-73.914596198,"(40.782290775, -73.914596198)"
745849577,12/31/2015,17:25:00,NULL,NULL,12/31/2015,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,46,INSIDE,RESIDENCE - APT. HOUSE,NULL,NULL,1011604.0,250776.0,40.854962953,-73.901120685,"(40.854962953, -73.901120685)"
410968984,12/31/2015,17:25:00,12/31/2015,17:30:00,12/31/2015,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,84,NULL,STREET,NULL,NULL,989293.0,189690.0,40.687338778,-73.981817557,"(40.687338778, -73.981817557)"
722669851,12/31/2015,17:20:00,12/31/2015,17:25:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,NULL,OTHER,NULL,NULL,1013646.0,181481.0,40.66475956,-73.894042144,"(40.66475956, -73.894042144)"
589941657,12/31/2015,17:20:00,12/31/2015,17:25:00,12/31/2015,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,111,INSIDE,RESTAURANT/DINER,NULL,NULL,1054696.0,207518.0,40.7359933,-73.745803684,"(40.7359933, -73.745803684)"
135067035,12/31/2015,17:15:00,12/31/2015,17:15:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,44,INSIDE,RESIDENCE - APT. HOUSE,NULL,NULL,1005507.0,241210.0,40.828723865,-73.923190768,"(40.828723865, -73.923190768)"
423515333,12/31/2015,17:15:00,12/31/2015,18:15:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,81,INSIDE,RESIDENCE-HOUSE,NULL,NULL,1007176.0,188366.0,40.683676449,-73.917340137,"(40.683676449, -73.917340137)"
527034510,12/31/2015,17:05:00,12/31/2015,17:25:00,12/31/2015,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,19,INSIDE,RESIDENCE - APT. HOUSE,NULL,NULL,998202.0,222194.0,40.776544719,-73.949626381,"(40.776544719, -73.949626381)"
859712324,12/31/2015,17:00:00,12/31/2015,17:05:00,12/31/2015,355,OFFENSES AGAINST THE PERSON,115.0,RECKLESS ENDANGERMENT 2,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,NULL,STREET,NULL,NULL,1014366.0,252640.0,40.860070082,-73.891128088,"(40.860070082, -73.891128088)"
889389760,12/31/2015,17:00:00,12/31/2015,17:10:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE-HOUSE,NULL,NULL,1019908.0,184675.0,40.673503366,-73.871453598,"(40.673503366, -73.871453598)"
878934693,12/31/2015,17:00:00,12/31/2015,17:10:00,12/31/2015,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,60,INSIDE,CHECK CASHING BUSINESS,NULL,NULL,989422.0,149229.0,40.576281819,-73.981383414,"(40.576281819, -73.981383414)"
183512256,12/31/2015,17:00:00,12/31/2015,17:05:00,12/31/2015,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,N.Y. HOUSING POLICE,MANHATTAN,7,OPPOSITE OF,RESIDENCE - PUBLIC HOUSING,NULL,BARUCH,989865.0,200873.0,40.71803315,-73.979745736,"(40.71803315, -73.979745736)"
900601634,12/31/2015,17:00:00,12/31/2015,17:14:00,12/31/2015,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,DEPARTMENT STORE,NULL,NULL,996126.0,190239.0,40.688839128,-73.95717838,"(40.688839128, -73.95717838)"
211250883,12/31/2015,17:00:00,12/31/2015,17:05:00,12/31/2015,341,PETIT LARCENY,339.0,"LARCENY,PETIT FROM OPEN AREAS,",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,102,FRONT OF,STREET,NULL,NULL,1023075.0,191574.0,40.692426206,-73.859996764,"(40.692426206, -73.859996764)"
560141036,12/31/2015,17:00:00,NULL,NULL,12/31/2015,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,115,INSIDE,RESIDENCE-HOUSE,NULL,NULL,1015514.0,215287.0,40.757542529,-73.887151876,"(40.757542529, -73.887151876)"
576847222,12/31/2015,17:00:00,12/31/2015,17:10:00,12/31/2015,126,MISCELLANEOUS PENAL LAW,198.0,CRIMINAL CONTEMPT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,77,INSIDE,RESIDENCE - APT. HOUSE,NULL,NULL,1000039.0,185139.0,40.674834672,-73.943080645,"(40.674834672, -73.943080645)"
630792783,12/31/2015,17:00:00,12/31/2015,20:00:00,12/31/2015,107,BURGLARY,223.0,"BURGLARY,RESIDENCE,NIGHT",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,79,INSIDE,RESIDENCE - APT. HOUSE,NULL,NULL,997040.0,187295.0,40.680757246,-73.953888222,"(40.680757246, -73.953888222)"
236270553,12/31/2015,17:00:00,12/31/2015,17:40:00,12/31/2015,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,REAR OF,RESIDENCE - APT. HOUSE,NULL,NULL,999033.0,176604.0,40.651409722,-73.946726078,"(40.651409722, -73.946726078)"
907328457,12/31/2015,17:00:00,12/31/2015,17:10:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,NULL,NULL,1015238.0,180730.0,40.662692805,-73.88830716,"(40.662692805, -73.88830716)"
421132721,12/31/2015,16:55:00,12/31/2015,17:00:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,STATEN ISLAND,120,FRONT OF,STREET,NULL,NULL,960021.0,172286.0,40.639536936,-74.087303024,"(40.639536936, -74.087303024)"
185373138,12/31/2015,16:55:00,12/31/2015,17:05:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,75,INSIDE,RESIDENCE - APT. HOUSE,NULL,NULL,1019823.0,185139.0,40.674777282,-73.871757575,"(40.674777282, -73.871757575)"
184322664,12/31/2015,16:50:00,12/31/2015,17:00:00,12/31/2015,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,N.Y. POLICE DEPT,QUEENS,115,OPPOSITE OF,STREET,NULL,NULL,1014450.0,212570.0,40.750088756,-73.891004657,"(40.750088756, -73.891004657)"
526911650,12/31/2015,16:50:00,12/31/2015,17:10:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,77,FRONT OF,STREET,NULL,NULL,1005418.0,184431.0,40.672880145,-73.923691086,"(40.672880145, -73.923691086)"
801282953,12/31/2015,16:40:00,12/31/2015,16:45:00,12/31/2015,126,MISCELLANEOUS PENAL LAW,117.0,RECKLESS ENDANGERMENT 1,COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,70,FRONT OF,STREET,NULL,NULL,998888.0,169703.0,40.632468199,-73.947263605,"(40.632468199, -73.947263605)"
249828997,12/31/2015,16:40:00,12/31/2015,16:45:00,12/31/2015,348,VEHICLE AND TRAFFIC LAWS,916.0,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,5,NULL,STREET,NULL,NULL,986091.0,201253.0,40.719077749,-73.993360067,"(40.719077749, -73.993360067)"
870813054,12/31/2015,16:40:00,12/31/2015,16:45:00,12/31/2015,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,78,INSIDE,CHAIN STORE,NULL,NULL,991221.0,188242.0,40.68336304,-73.974867134,"(40.68336304, -73.974867134)"
108406115,12/31/2015,16:30:00,12/31/2015,16:30:00,12/31/2015,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,46,NULL,STREET,NULL,NULL,1008685.0,248472.0,40.848647719,-73.911680839,"(40.848647719, -73.911680839)"
191198437,12/31/2015,16:00:00,NULL,NULL,12/31/2015,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BRONX,41,INSIDE,DRY CLEANER/LAUNDRY,NULL,NULL,1013192.0,237196.0,40.81768474,-73.895438894,"(40.81768474, -73.895438894)"
750828830,12/31/2015,16:30:00,12/31/2015,16:40:00,12/31/2015,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,110,INSIDE,STORE UNCLASSIFIED,NULL,NULL,1019840.0,206689.0,40.733926841,-73.871582398,"(40.733926841, -73.871582398)"
621810827,12/31/2015,16:30:00,12/31/2015,17:00:00,12/31/2015,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,20,INSIDE,GYM/FITNESS FACILITY,NULL,NULL,989923.0,224005.0,40.781524626,-73.979516994,"(40.781524626, -73.979516994)"
506956373,12/31/2015,16:30:00,NULL,NULL,12/31/2015,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,73,INSIDE,RESTAURANT/DINER,NULL,NULL,1008996.0,186266.0,40.677907527,-73.910785714,"(40.677907527, -73.910785714)"
212695450,12/31/2015,16:30:00,12/31/2015,16:40:00,12/31/2015,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,79,FRONT OF,RESIDENCE - PUBLIC HOUSING,NULL,BEDFORD-STUYVESANT REHAB,1000382.0,192387.0,40.694728158,-73.941826747,"(40.694728158, -73.941826747)"
675532986,12/31/2015,16:30:00,12/31/2015,16:40:00,12/31/2015,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,N.Y. HOUSING POLICE,BROOKLYN,79,FRONT OF,RESIDENCE - PUBLIC HOUSING,NULL,BEDFORD-STUYVESANT REHAB,1000382.0,192387.0,40.694728158,-73.941826747,"(40.694728158, -73.941826747)"
990970001,12/31/2015,16:30:00,12/31/2015,16:35:00,12/31/2015,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,QUEENS,107,INSIDE,RESIDENCE-HOUSE,NULL,NULL,1041759.0,200180.0,40.715945906,-73.792548143,"(40.715945906, -73.792548143)"
979286404,12/31/2015,16:30:00,12/31/2015,16:35:00,12/31/2015,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,N.Y. POLICE DEPT,BROOKLYN,70,INSIDE,VARIETY STORE,NULL,NULL,995885.0,174602.0,40.645919361,-73.958074374,"(40.645919361, -73.958074374)"
807928405,12/31/2015,16:30:00,12/31/2015,19:30:00,12/31/2015,110,GRAND LARCENY OF MOTOR VEHICLE,451.0,"LARCENY,GRAND OF MOTORCYCLE",COMPLETED,FELONY,N.Y. POLICE DEPT,BROOKLYN,72,NULL,STREET,NULL,NULL,979017.0,173859.0,40.643886081,-74.018858138,"(40.643886081, -74.018858138)"
161063679,12/31/2015,16:24:00,NULL,NULL,12/31/2015,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BRONX,48,OPPOSITE OF,STREET,NULL,NULL,1014918.0,248158.0,40.847766434,-73.889153039,"(40.847766434, -73.889153039)"
533467093,12/31/2015,16:21:00,12/31/2015,16:26:00,12/31/2015,105,ROBBERY,377.0,"ROBBERY,BODEGA/CONVENIENCE STORE",COMPLETED,FELONY,N.Y. POLICE DEPT,MANHATTAN,30,INSIDE,GROCERY/BODEGA,NULL,NULL,998316.0,240942.0,40.82800266,-73.949175499,"(40.82800266, -73.949175499)"
769218279,12/31/2015,16:20:00,12/31/2015,16:25:00,12/31/2015,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,MANHATTAN,25,OPPOSITE OF,STREET,NULL,NULL,1001407.0,231512.0,40.802114486,-73.938030616,"(40.802114486, -73.938030616)"
188579031,12/31/2015,16:20:00,12/31/2015,16:30:00,12/31/2015,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,QUEENS,113,INSIDE,CHAIN STORE,NULL,NULL,1045365.0,191284.0,40.691504375,-73.779620938,"(40.691504375, -73.779620938)"
431318409,12/31/2015,16:20:00,12/31/2015,16:25:00,12/31/2015,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,90,NULL,STREET,NULL,NULL,998002.0,196692.0,40.706548395,-73.950400634,"(40.706548395, -73.950400634)"
152680482,12/31/2015,16:15:00,12/31/2015,16:20:00,12/31/2015,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,7,INSIDE,RESIDENCE - PUBLIC HOUSING,NULL,RUTGERS,986446.0,198438.0,40.711351165,-73.992080328,"(40.711351165, -73.992080328)"
804764665,12/31/2015,16:15:00,12/31/2015,16:20:00,12/31/2015,235,DANGEROUS DRUGS,569.0,"MARIJUANA, SALE 4 & 5",COMPLETED,MISDEMEANOR,N.Y. HOUSING POLICE,MANHATTAN,7,INSIDE,RESIDENCE - PUBLIC HOUSING,NULL,RUTGERS,986446.0,198438.0,40.711351165,-73.992080328,"(40.711351165, -73.992080328)"
637862660,12/31/2015,16:15:00,12/31/2015,16:25:00,12/31/2015,352,CRIMINAL TRESPASS,205.0,"TRESPASS 2, CRIMINAL",COMPLETED,MISDEMEANOR,N.Y. POLICE DEPT,BROOKLYN,67,INSIDE,RESIDENCE - APT. HOUSE,NULL,NULL,1001931.0,176991.0,40.652466642,-73.936281178,"(40.652466642, -73.936281178)"
390653144,12/31/2015,16:15:00,NULL,NULL,12/31/2015,107,BURGLARY,221.0,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,N.Y. POLICE DEPT,BRONX,42,INSIDE,RESIDENCE - APT. HOUSE,NULL,NULL,1008459.0,239672.0,40.824494897,-73.912529478,"(40.824494897, -73.912529478)"
